comment_id,survey_id,guest_id,store_id,comment_date,guest_segment,visit_channel,comment_text,primary_theme,secondary_theme,star_rating,sentiment_label,data_source
CMT-010915,SVY-010915,GST-010915,BB-038,2024-06-10,price_sensitive_guest,in_store,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,4,positive,synthetic
CMT-010916,SVY-010916,GST-010916,BB-044,2024-03-28,seasonal_product_explorer,in_store,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,3,neutral,synthetic
CMT-010917,SVY-010917,GST-010917,BB-063,2024-01-23,occasional_guest,drive_thru,Tables were sticky and the restroom needed attention and the wait felt unacceptable.,cleanliness,speed_of_service,4,neutral,synthetic
CMT-010918,SVY-010918,GST-010918,BB-016,2024-06-11,seasonal_product_explorer,drive_thru,Received the wrong milk alternative twice in one week.,order_accuracy,,3,positive,synthetic
CMT-010919,SVY-010919,GST-010919,BB-069,2024-02-02,occasional_guest,in_store,Tables were sticky and the restroom needed attention but seasonal drinks are hit or miss.,cleanliness,seasonal_menu_interest,4,neutral,synthetic
CMT-010920,SVY-010920,GST-010920,BB-006,2024-06-03,price_sensitive_guest,in_store,Window team was fast but the order was correct at pickup.,drive_thru_experience,,4,positive,synthetic
CMT-010921,SVY-010921,GST-010921,BB-026,2024-01-06,occasional_guest,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-010922,SVY-010922,GST-010922,BB-032,2024-03-31,occasional_guest,in_store,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,4,negative,synthetic
CMT-010923,SVY-010923,GST-010923,BB-044,2024-06-20,price_sensitive_guest,in_store,Customization notes were ignored on my mobile order and value was fair today.,order_accuracy,price_value,3,negative,synthetic
CMT-010924,SVY-010924,GST-010924,BB-081,2024-05-01,occasional_guest,drive_thru,I waited far too long for a simple drip coffee order and the cashier was helpful.,speed_of_service,staff_friendliness,3,neutral,synthetic
CMT-010925,SVY-010925,GST-010925,BB-014,2024-02-03,seasonal_product_explorer,in_store,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,,5,positive,synthetic
CMT-010926,SVY-010926,GST-010926,BB-030,2024-06-16,occasional_guest,mobile_order,"The latte tasted different than usual, and the line took forever and the drive-thru was backed up.",speed_of_service,drive_thru_experience,4,negative,synthetic
CMT-010927,SVY-010927,GST-010927,BB-044,2024-02-18,loyalty_regular,in_store,My order was wrong and the pickup shelf was confusing.,order_accuracy,,4,neutral,synthetic
CMT-010928,SVY-010928,GST-010928,BB-001,2024-01-27,mobile_first_guest,mobile_order,Menu feels repetitive for frequent visitors and my order was wrong.,seasonal_menu_interest,order_accuracy,3,neutral,synthetic
CMT-010929,SVY-010929,GST-010929,BB-007,2024-02-27,loyalty_regular,mobile_order,Points never posted after my last three visits.,rewards_value,,5,negative,synthetic
CMT-010930,SVY-010930,GST-010930,BB-088,2024-04-02,price_sensitive_guest,mobile_order,Tier benefits are unclear and hard to redeem.,rewards_value,,4,negative,synthetic
CMT-010931,SVY-010931,GST-010931,BB-090,2024-03-04,price_sensitive_guest,mobile_order,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,staff_friendliness,3,neutral,synthetic
CMT-010932,SVY-010932,GST-010932,BB-022,2024-01-04,loyalty_regular,drive_thru,Morning rush staffing could not keep up with the volume at the counter but seasonal drinks are hit or miss.,speed_of_service,seasonal_menu_interest,5,positive,synthetic
CMT-010933,SVY-010933,GST-010933,BB-024,2024-05-18,loyalty_regular,drive_thru,The latte tasted different than usual and did not match my last visit.,drink_consistency,,5,negative,synthetic
CMT-010934,SVY-010934,GST-010934,BB-011,2024-01-03,mobile_first_guest,drive_thru,Drive-thru handoff was smooth even with a long line and the drink tasted off.,drive_thru_experience,drink_consistency,4,positive,synthetic
CMT-010935,SVY-010935,GST-010935,BB-014,2024-06-22,loyalty_regular,in_store,Points never posted after my last three visits and the price felt fair for the size.,rewards_value,price_value,4,positive,synthetic
CMT-010937,SVY-010937,GST-010937,BB-057,2024-02-24,mobile_first_guest,mobile_order,Received the wrong milk alternative twice in one week.,order_accuracy,,3,positive,synthetic
CMT-010938,SVY-010938,GST-010938,BB-084,2024-05-21,mobile_first_guest,drive_thru,Pickup timing was off and the ready notification came late.,mobile_app_issues,,3,positive,synthetic
CMT-010939,SVY-010939,GST-010939,BB-068,2024-01-14,at_risk_guest,mobile_order,I waited far too long for a simple drip coffee order but mobile ordering was easy.,speed_of_service,mobile_app_issues,2,neutral,synthetic
CMT-010940,SVY-010940,GST-010940,BB-074,2024-03-29,mobile_first_guest,mobile_order,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,3,positive,synthetic
CMT-010941,SVY-010941,GST-010941,BB-029,2024-02-25,mobile_first_guest,mobile_order,Menu feels repetitive for frequent visitors and the drink tasted off.,seasonal_menu_interest,drink_consistency,4,positive,synthetic
CMT-010942,SVY-010942,GST-010942,BB-035,2024-06-22,price_sensitive_guest,in_store,Customization notes were ignored on my mobile order and the wait felt unacceptable.,order_accuracy,speed_of_service,3,negative,synthetic
CMT-010943,SVY-010943,GST-010943,BB-061,2024-05-30,seasonal_product_explorer,mobile_order,I like the seasonal drinks and wanted to try the new cold brew and the drink tasted off.,seasonal_menu_interest,drink_consistency,5,positive,synthetic
CMT-010944,SVY-010944,GST-010944,BB-054,2024-01-13,at_risk_guest,delivery,Birthday reward made me feel valued as a member.,rewards_value,,3,positive,synthetic
CMT-010945,SVY-010945,GST-010945,BB-056,2024-05-24,price_sensitive_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter but mobile ordering was easy.,speed_of_service,mobile_app_issues,4,negative,synthetic
CMT-010947,SVY-010947,GST-010947,BB-019,2024-03-22,seasonal_product_explorer,mobile_order,My order was wrong and the pickup shelf was confusing.,order_accuracy,,4,negative,synthetic
CMT-010948,SVY-010948,GST-010948,BB-046,2024-01-31,seasonal_product_explorer,drive_thru,App crashed while I tried to customize my drink.,mobile_app_issues,,4,positive,synthetic
CMT-010949,SVY-010949,GST-010949,BB-034,2024-04-26,at_risk_guest,drive_thru,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,3,positive,synthetic
CMT-010950,SVY-010950,GST-010950,BB-058,2024-05-15,occasional_guest,in_store,Received the wrong milk alternative twice in one week.,order_accuracy,,3,positive,synthetic
CMT-010951,SVY-010951,GST-010951,BB-046,2024-05-30,mobile_first_guest,drive_thru,Trash bins were overflowing near the condiment bar.,cleanliness,,4,positive,synthetic
CMT-010952,SVY-010952,GST-010952,BB-011,2024-06-02,occasional_guest,drive_thru,Menu feels repetitive for frequent visitors and loyalty perks helped.,seasonal_menu_interest,rewards_value,4,neutral,synthetic
CMT-010953,SVY-010953,GST-010953,BB-076,2024-03-28,occasional_guest,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,3,negative,synthetic
CMT-010954,SVY-010954,GST-010954,BB-016,2024-02-16,occasional_guest,drive_thru,"The latte tasted different than usual, and the line moved reasonably.",speed_of_service,,4,positive,synthetic
CMT-010955,SVY-010955,GST-010955,BB-056,2024-06-22,seasonal_product_explorer,drive_thru,"The latte tasted different than usual, and the line took forever.",speed_of_service,,5,negative,synthetic
CMT-010956,SVY-010956,GST-010956,BB-060,2024-02-01,price_sensitive_guest,mobile_order,Menu feels repetitive for frequent visitors.,seasonal_menu_interest,,4,negative,synthetic
CMT-010957,SVY-010957,GST-010957,BB-082,2024-02-14,occasional_guest,in_store,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,3,positive,synthetic
CMT-010958,SVY-010958,GST-010958,BB-036,2024-03-24,price_sensitive_guest,drive_thru,Window team was fast but the order was correct at pickup but the staff was friendly throughout.,drive_thru_experience,staff_friendliness,4,positive,synthetic
CMT-010959,SVY-010959,GST-010959,BB-058,2024-01-19,price_sensitive_guest,delivery,My usual oat milk cortado was weaker and milkier than normal and the line took forever.,drink_consistency,speed_of_service,3,negative,synthetic
CMT-010960,SVY-010960,GST-010960,BB-045,2024-06-16,price_sensitive_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear and the price feels high for the size.,drive_thru_experience,price_value,4,negative,synthetic
CMT-010961,SVY-010961,GST-010961,BB-031,2024-01-05,price_sensitive_guest,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,2,positive,synthetic
CMT-010963,SVY-010963,GST-010963,BB-070,2024-03-06,occasional_guest,drive_thru,The store was clean and well maintained during a busy afternoon.,cleanliness,speed_of_service,4,neutral,synthetic
CMT-010964,SVY-010964,GST-010964,BB-057,2024-03-29,seasonal_product_explorer,in_store,Pickup timing was off and the ready notification came late.,mobile_app_issues,staff_friendliness,5,neutral,synthetic
CMT-010965,SVY-010965,GST-010965,BB-046,2024-04-09,price_sensitive_guest,drive_thru,Customization notes were ignored on my mobile order.,order_accuracy,,4,neutral,synthetic
CMT-010966,SVY-010966,GST-010966,BB-013,2024-04-10,occasional_guest,in_store,The store was clean and well maintained during a busy afternoon.,cleanliness,,4,positive,synthetic
CMT-010967,SVY-010967,GST-010967,BB-002,2024-05-16,mobile_first_guest,drive_thru,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,3,positive,synthetic
CMT-010968,SVY-010968,GST-010968,BB-063,2024-01-07,at_risk_guest,drive_thru,Received the wrong milk alternative twice in one week.,order_accuracy,,4,neutral,synthetic
CMT-010969,SVY-010969,GST-010969,BB-062,2024-03-24,mobile_first_guest,in_store,App crashed while I tried to customize my drink.,mobile_app_issues,,4,negative,synthetic
CMT-010970,SVY-010970,GST-010970,BB-077,2024-01-31,price_sensitive_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,3,positive,synthetic
CMT-010971,SVY-010971,GST-010971,BB-061,2024-05-18,at_risk_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter and the app worked fine.,speed_of_service,mobile_app_issues,3,positive,synthetic
CMT-010972,SVY-010972,GST-010972,BB-063,2024-05-13,price_sensitive_guest,mobile_order,Customization notes were ignored on my mobile order.,order_accuracy,,4,negative,synthetic
CMT-010973,SVY-010973,GST-010973,BB-067,2024-01-28,seasonal_product_explorer,mobile_order,Barista was warm and remembered my usual order.,staff_friendliness,drive_thru_experience,4,positive,synthetic
CMT-010974,SVY-010974,GST-010974,BB-037,2024-05-10,loyalty_regular,in_store,Floor near the pickup area was messy during peak hours but mobile ordering was easy.,cleanliness,mobile_app_issues,4,neutral,synthetic
CMT-010975,SVY-010975,GST-010975,BB-067,2024-02-26,loyalty_regular,mobile_order,"I like the seasonal drinks, but the price felt fair for the size.",price_value,,4,positive,synthetic
CMT-010976,SVY-010976,GST-010976,BB-071,2024-02-06,price_sensitive_guest,drive_thru,The line took forever even though there were only three people ahead of me.,speed_of_service,rewards_value,5,neutral,synthetic
CMT-010977,SVY-010977,GST-010977,BB-070,2024-02-21,seasonal_product_explorer,drive_thru,The rewards program feels valuable as it used to and the store was very clean.,rewards_value,cleanliness,5,positive,synthetic
CMT-010978,SVY-010978,GST-010978,BB-048,2024-03-11,occasional_guest,mobile_order,Customization notes were ignored on my mobile order.,order_accuracy,,4,negative,synthetic
CMT-010979,SVY-010979,GST-010979,BB-007,2024-04-23,loyalty_regular,in_store,Team felt rushed and did not greet guests at the counter.,staff_friendliness,,5,neutral,synthetic
CMT-010980,SVY-010980,GST-010980,BB-021,2024-03-02,price_sensitive_guest,in_store,Tables were sticky and the restroom needed attention.,cleanliness,,3,neutral,synthetic
CMT-010981,SVY-010981,GST-010981,BB-069,2024-03-25,mobile_first_guest,delivery,The store was clean and the cashier was helpful.,staff_friendliness,,2,negative,synthetic
CMT-010982,SVY-010982,GST-010982,BB-068,2024-03-09,price_sensitive_guest,mobile_order,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,3,negative,synthetic
CMT-010983,SVY-010983,GST-010983,BB-010,2024-02-22,at_risk_guest,in_store,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,3,neutral,synthetic
CMT-010984,SVY-010984,GST-010984,BB-010,2024-05-07,occasional_guest,drive_thru,App crashed while I tried to customize my drink.,mobile_app_issues,staff_friendliness,3,positive,synthetic
CMT-010985,SVY-010985,GST-010985,BB-022,2024-05-10,occasional_guest,drive_thru,The store was clean and well maintained during a busy afternoon.,cleanliness,,3,neutral,synthetic
CMT-010986,SVY-010986,GST-010986,BB-079,2024-06-01,mobile_first_guest,in_store,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,3,negative,synthetic
CMT-010987,SVY-010987,GST-010987,BB-078,2024-01-03,at_risk_guest,drive_thru,Points never posted after my last three visits.,rewards_value,order_accuracy,4,positive,synthetic
CMT-010988,SVY-010988,GST-010988,BB-001,2024-02-13,price_sensitive_guest,in_store,Received the wrong milk alternative twice in one week.,order_accuracy,,3,neutral,synthetic
CMT-010989,SVY-010989,GST-010989,BB-027,2024-04-02,occasional_guest,drive_thru,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,4,neutral,synthetic
CMT-010990,SVY-010990,GST-010990,BB-082,2024-01-18,occasional_guest,delivery,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,price_value,4,neutral,synthetic
CMT-010991,SVY-010991,GST-010991,BB-037,2024-06-16,price_sensitive_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived and value was fair today.",mobile_app_issues,price_value,2,negative,synthetic
CMT-010992,SVY-010992,GST-010992,BB-052,2024-01-30,loyalty_regular,in_store,Window team was fast but the order was wrong at pickup and the drink tasted off.,drive_thru_experience,drink_consistency,5,negative,synthetic
CMT-010993,SVY-010993,GST-010993,BB-085,2024-05-22,occasional_guest,drive_thru,Drink quality feels inconsistent across visits to this location and the line took forever.,drink_consistency,speed_of_service,4,negative,synthetic
CMT-010994,SVY-010994,GST-010994,BB-050,2024-05-27,price_sensitive_guest,in_store,"I like the seasonal drinks, but the price felt fair for the size.",price_value,,3,positive,synthetic
